province,city,area_code,name,website,level
广东,茂名,440900,信宜市中医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCbnEJefaGY-Fi8.htm,二级甲等
广东,惠州,441300,惠东中医院,http://www.haodf.com/hospital/DE4rO-XCoLUXH223Urabz6vEQg.htm,二级甲等
广东,深圳,440300,福田妇幼保健院,http://www.haodf.com/hospital/DE4rO-XCoLUXCOYReRtJXK298J.htm,二级甲等
广东,佛山,440600,佛山口腔医院,http://www.haodf.com/hospital/DE4rO-XCoLU0Gol-bc1P6dS2aO.htm,二级甲等
广东,深圳,440300,深圳市龙岗中心医院,http://www.haodf.com/hospital/DE4rO-XCoLUXKpmlfmw7E-sSlj.htm,三级甲等
广东,汕头,440500,汕头大学医学院附属肿瘤医院,http://www.haodf.com/hospital/DE4rO-XCoLUm-oXWgURjIHBzPQ.htm,三级
广东,东莞,441900,东莞市寮步医院,http://www.haodf.com/hospital/DE4rO-XCoLUXxanlfmw7E-sSlj.htm,二级甲等
广东,江门,440700,鹤山市人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXJpnEJefaGY-Fi8.htm,二级甲等
广东,东莞,441900,东莞市莞城医院,http://www.haodf.com/hospital/DE4rO-XCoLUXiUXYw1mnSzFYx4.htm,二级甲等
广东,韶关,440200,韶关市妇幼保健院,http://www.haodf.com/hospital/DE4rO-XCoLUXhU0ReRtJXK298J.htm,二级甲等
广东,阳江,441700,阳春市妇幼保健院,http://www.haodf.com/hospital/DE4rO-XCoLUXHbp1ObWl99uMTa.htm,二级甲等
广东,茂名,440900,高州市中医院,http://www.haodf.com/hospital/DE4rO-XCoLUXH23s7Vg1MFyDkh.htm,二级甲等
广东,东莞,441900,东莞市横沥医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCaWztx00uSYNw1.htm,二级甲等
广东,梅州,441400,梅县人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUmKIEReRtJXK298J.htm,二级甲等
广东,佛山,440600,佛山市第三人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0GOXztx00uSYNw1.htm,二级甲等
广东,广州,440100,中大光华口腔医院,http://www.haodf.com/hospital/DE4roiYGYZwXiIbML76GGU71e.htm,三级
广东,湛江,440800,廉江人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXHb2rbc1P6dS2aO.htm,三级
广东,惠州,441300,惠东县人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXhIkKnnx8s59Gnn.htm,二级甲等
广东,梅州,441400,五华县人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXH2rccTieBvzKOb.htm,二级甲等
广东,深圳,440300,深圳市宝安区妇幼保健院,http://www.haodf.com/hospital/DE4rO-XCoLU0jUnIQgjgKEL-rP.htm,二级甲等
广东,江门,440700,江门市妇幼保健院,http://www.haodf.com/hospital/DE4rO-XCoLU0GOlJ1t4xLBGs4w.htm,二级甲等
广东,佛山,440600,顺德妇幼保健院,http://www.haodf.com/hospital/DE4rO-XCoLUmxn0ztx00uSYNw1.htm,三级甲等
广东,惠州,441300,惠州市中医院,http://www.haodf.com/hospital/DE4rO-XCoLUmJ1U3Urabz6vEQg.htm,三级甲等
广东,江门,440700,江门市第二人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXxoYk8JOrYZEIRi.htm,二级甲等
广东,佛山,440600,乐从医院,http://www.haodf.com/hospital/DE4rO-XCoLUmKINj7Vg1MFyDkh.htm,二级甲等
广东,肇庆,441200,怀集县人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUmCI0LPQrVFGoqUr.htm,二级甲等
广东,佛山,440600,张槎医院,http://www.haodf.com/hospital/DE4rO-XCoLUXJOm0h7UcoLDoWk.htm,二级
广东,东莞,441900,东莞大岭山医院,http://www.haodf.com/hospital/DE4rO-XCoLUXiOIXx47TZMZ31t.htm,一级甲等
广东,江门,440700,新会人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXxEkKnnx8s59Gnn.htm,二级甲等
广东,东莞,441900,东莞市中堂医院,http://www.haodf.com/hospital/DE4rO-XCoLUXH2pqaOQhHsdycT.htm,二级甲等
广东,深圳,440300,深圳平乐骨伤科医院,http://www.haodf.com/hospital/DE4rO-XCoLUmKaNHcTieBvzKOb.htm,二级甲等
广东,佛山,440600,佛山市第五人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0h0RZljbt3pIpm0.htm,二级甲等
广东,佛山,440600,佛山妇幼保健院,http://www.haodf.com/hospital/DE4rO-XCoLU0h0yVx47TZMZ31t.htm,三级甲等
广东,佛山,440600,顺德医院,http://www.haodf.com/hospital/DE4rO-XCoLUXhELhm0TUy35vjf.htm,二级甲等
广东,东莞,441900,凤岗华侨医院,http://www.haodf.com/hospital/DE4rO-XCoLUXH2Obnnx8s59Gnn.htm,二级甲等
广东,深圳,440300,深圳市人民龙华分院,http://www.haodf.com/hospital/DE4rO-XCoLUmKaYztx00uSYNw1.htm,二级甲等
广东,佛山,440600,南海区松岗医院,http://www.haodf.com/hospital/DE4rO-XCoLU0GoXQ4wkiNDMHtx.htm,二级甲等
广东,惠州,441300,惠州第三人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0GnzZljbt3pIpm0.htm,二级甲等
广东,佛山,440600,南海区九江医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCa0LPQrVFGoqUr.htm,一级甲等
广东,广州,440100,广州市精神病医院,http://www.haodf.com/hospital/DE4roiYGYZwXxU3XIhpq-4h0m.htm,三级甲等
广东,广州,440100,广州市精神病医院,http://www.haodf.com/hospital/DE4roiYGYZwXxU3XIhpq-4h0m.htm,三级甲等
广东,深圳,440300,深圳妇儿医院,http://www.haodf.com/hospital/DE4rO-XCoLU0GoYj7Vg1MFyDkh.htm,三级甲等
广东,阳江,441700,阳江市中医院,http://www.haodf.com/hospital/DE4rO-XCoLU0KoYQ4wkiNDMHtx.htm,二级甲等
广东,阳江,441700,阳江市中医院,http://www.haodf.com/hospital/DE4rO-XCoLU0KoYQ4wkiNDMHtx.htm,二级甲等
广东,湛江,440800,湛江市第一中医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hXyvi88QpNK6eR.htm,三级甲等
广东,中山,442000,东凤医院,http://www.haodf.com/hospital/DE4rO-XCoLUXHb1s7Vg1MFyDkh.htm,二级甲等
广东,佛山,440600,南海区第三人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCoXMVWVmvC3uh7.htm,二级甲等
广东,东莞,441900,东莞市石碣医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCaYk8JOrYZEIRi.htm,二级甲等
广东,东莞,441900,樟木头人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0j2p2m0TUy35vjf.htm,一级甲等
广东,东莞,441900,南方医科大学广济医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCo0ReRtJXK298J.htm,三级
广东,珠海,440400,珠海市第二人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0GOmk8JOrYZEIRi.htm,三级
广东,佛山,440600,顺德区陈村医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCaXReRtJXK298J.htm,一级
广东,东莞,441900,东莞市妇幼保健院,http://www.haodf.com/hospital/DE4rO-XCoLU0GoLxaOQhHsdycT.htm,三级甲等
广东,深圳,440300,龙岗区人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXHbOqaOQhHsdycT.htm,二级甲等
广东,深圳,440300,龙岗区人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXHbOqaOQhHsdycT.htm,二级甲等
广东,东莞,441900,茶山医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCIEMVWVmvC3uh7.htm,一级甲等
广东,东莞,441900,东莞市中医院,http://www.haodf.com/hospital/DE4roiYGYZwEKUrEpjdCy8jrf.htm,三级甲等
广东,东莞,441900,东莞市中医院,http://www.haodf.com/hospital/DE4roiYGYZwEKUrEpjdCy8jrf.htm,三级甲等
广东,珠海,440400,珠海妇幼保健院,http://www.haodf.com/hospital/DE4roiYGYZwEKoqNN8Z2K18e0.htm,三级甲等
广东,茂名,440900,茂名石化医院,http://www.haodf.com/hospital/DE4rO-XCoLU0h0QDjfh42XHZ0l.htm,二级甲等
广东,珠海,440400,珠海医院,http://www.haodf.com/hospital/DE4rO-XCoLUmy2O2m0TUy35vjf.htm,三级甲等
广东,东莞,441900,东莞桥头医院,http://www.haodf.com/hospital/DE4rO-XCoLUXKUXlfmw7E-sSlj.htm,二级甲等
广东,汕头,440500,汕头市第二人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0GOWj7Vg1MFyDkh.htm,三级
广东,中山,442000,火炬开发区医院,http://www.haodf.com/hospital/DE4rO-XCoLUXHb3ccTieBvzKOb.htm,二级甲等
广东,东莞,441900,塘厦医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCOEWgURjIHBzPQ.htm,二级甲等
广东,东莞,441900,虎门医院,http://www.haodf.com/hospital/DE4rO-XCoLUmKIR-bc1P6dS2aO.htm,二级甲等
广东,佛山,440600,容奇医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCamMVWVmvC3uh7.htm,一级甲等
广东,佛山,440600,三水人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0h0jvi88QpNK6eR.htm,三级
广东,深圳,440300,盐田区人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXippakhlkqINLVW.htm,二级甲等
广东,深圳,440300,西乡人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUmxnmLPQrVFGoqUr.htm,二级甲等
广东,茂名,440900,茂名市中医院,http://www.haodf.com/hospital/DE4roiYGYZwExIbML76GGU71e.htm,三级甲等
广东,佛山,440600,广东省中西医结合医院,http://www.haodf.com/hospital/DE4rO-XCoLUmyU1rbc1P6dS2aO.htm,三级甲等
广东,江门,440700,台山人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXxoElfmw7E-sSlj.htm,二级甲等
广东,深圳,440300,香港大学深圳医院,http://www.haodf.com/hospital/DE4r0eJWGqZNZlhlJpO3YWS3qrtB-fTr.htm,0
广东,广州,440100,广州市中医院,http://www.haodf.com/hospital/DE4roiYGYZwXCmOyZJ9SvRJb8.htm,三级甲等
广东,深圳,440300,深圳市中医院,http://www.haodf.com/hospital/DE4rO-XCoLU0GaLKnnx8s59Gnn.htm,三级甲等
广东,深圳,440300,罗湖医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hXkgRinOCoXXJe.htm,二级甲等
广东,江门,440700,开平中心医院,http://www.haodf.com/hospital/DE4r0eJWGqZNDJ8vjtPQbeZs9VRuHhQJ.htm,二级甲等
广东,广州,440100,中山大学肿瘤医院,http://www.haodf.com/hospital/DE4roiYGYZwXin2LHUopZaUWW.htm,三级甲等
广东,广州,440100,中山大学肿瘤医院,http://www.haodf.com/hospital/DE4roiYGYZwXin2LHUopZaUWW.htm,三级甲等
广东,阳江,441700,阳江人民医院,http://www.haodf.com/hospital/DE4roiYGYZwExn2LHUopZaUWW.htm,三级甲等
广东,韶关,440200,韶关第一人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hXjfJefaGY-Fi8.htm,三级甲等
广东,东莞,441900,东莞市常平医院,http://www.haodf.com/hospital/DE4rO-XCoLUXxaEMVWVmvC3uh7.htm,二级甲等
广东,肇庆,441200,肇庆市第二人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0KOYztx00uSYNw1.htm,二级甲等
广东,湛江,440800,湛江市第二人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUmxUpakhlkqINLVW.htm,二级甲等
广东,广州,440100,广东省妇幼保健院,http://www.haodf.com/hospital/DE4roiYGYZwX-2sp9b25Lgbma.htm,三级甲等
广东,深圳,440300,深圳东湖医院,http://www.haodf.com/hospital/DE4rO-XCoLU0h0zTQgjgKEL-rP.htm,三级
广东,东莞,441900,东莞市石龙人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0CpI0h7UcoLDoWk.htm,三级甲等
广东,惠州,441300,惠州市第一人民医院,http://www.haodf.com/hospital/DE4r0eJWGqZNhLSjPxnqQ-2dvRhXMk1f.htm,三级
广东,深圳,440300,蛇口人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUmJb151t4xLBGs4w.htm,二级甲等
广东,深圳,440300,蛇口人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUmJb151t4xLBGs4w.htm,二级甲等
广东,佛山,440600,佛山中医院,http://www.haodf.com/hospital/DE4roiYGYZwEhOqNN8Z2K18e0.htm,三级甲等
广东,广州,440100,广东省第二中医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hXMG0lPR5qqdfm.htm,三级甲等
广东,佛山,440600,南海二院,http://www.haodf.com/hospital/DE4rO-XCoLUXKUEWgURjIHBzPQ.htm,二级甲等
广东,佛山,440600,龙江医院,http://www.haodf.com/hospital/DE4r0eJWGqZNZWSYJUU2kQ9C2br23VVO.htm,二级甲等
广东,江门,440700,江门人民医院,http://www.haodf.com/hospital/DE4roiYGYZwmyU9quPKsNiPfO.htm,三级甲等
广东,佛山,440600,顺德第一人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXKOmMVWVmvC3uh7.htm,三级甲等
广东,汕头,440500,汕大第二附属医院,http://www.haodf.com/hospital/DE4rO-XCoLU0Ka0Q4wkiNDMHtx.htm,三级
广东,深圳,440300,深圳儿童医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hXzSkhlkqINLVW.htm,三级
广东,深圳,440300,深圳儿童医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hXzSkhlkqINLVW.htm,三级
广东,东莞,441900,东莞太平人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCOmNTaJfDy6Cbc.htm,三级甲等
广东,广州,440100,南医三院,http://www.haodf.com/hospital/DE4rO-XCoLUmxnXk8JOrYZEIRi.htm,三级甲等
广东,中山,442000,小榄人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUmCImMVWVmvC3uh7.htm,三级甲等
广东,中山,442000,小榄人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUmCImMVWVmvC3uh7.htm,三级甲等
广东,广州,440100,广州市妇儿中心,http://www.haodf.com/hospital/DE4r0Fy0C9LuSQuKO0-e8xBf3o2p0zvkj.htm,三级甲等
广东,广州,440100,广州市妇儿中心,http://www.haodf.com/hospital/DE4r0Fy0C9LuSQuKO0-e8xBf3o2p0zvkj.htm,三级甲等
广东,广州,440100,广州市儿童医院,http://www.haodf.com/hospital/DE4roiYGYZwXxOqNN8Z2K18e0.htm,三级甲等
广东,广州,440100,广州市儿童医院,http://www.haodf.com/hospital/DE4roiYGYZwXxOqNN8Z2K18e0.htm,三级甲等
广东,珠海,440400,珠海人民医院,http://www.haodf.com/hospital/DE4roiYGYZwEKO1YXfLKC7fiV.htm,三级甲等
广东,珠海,440400,中大五院,http://www.haodf.com/hospital/DE4rO-XCoLU0hmQSkhlkqINLVW.htm,三级甲等
广东,湛江,440800,湛江中心人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hmHTQgjgKEL-rP.htm,三级甲等
广东,东莞,441900,石龙博爱医院,http://www.haodf.com/hospital/DE4rO-XCoLUXhIRCObWl99uMTa.htm,二级甲等
广东,中山,442000,中山市中医院,http://www.haodf.com/hospital/DE4roiYGYZwEia3XIhpq-4h0m.htm,三级甲等
广东,深圳,440300,宝安人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0h0LgRinOCoXXJe.htm,三级甲等
广东,肇庆,441200,肇庆市第一人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0GONyrPeWduCBgU.htm,三级甲等
广东,广州,440100,广医三院,http://www.haodf.com/hospital/DE4roiYGYZwXCnUz-mzZSmmxP.htm,三级甲等
广东,江门,440700,江门中心医院,http://www.haodf.com/hospital/DE4roiYGYZwmy243vTNHYjTjw.htm,三级甲等
广东,惠州,441300,惠阳区人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCUXWgURjIHBzPQ.htm,二级甲等
广东,广州,440100,广州军区总医院,http://www.haodf.com/hospital/DE4roiYGYZwXxa2LHUopZaUWW.htm,三级甲等
广东,广州,440100,广州红十字会医院,http://www.haodf.com/hospital/DE4roiYGYZwmJ1tsGQuzElQch.htm,三级甲等
广东,湛江,440800,广东省农垦中心医院,http://www.haodf.com/hospital/DE4roiYGYZwExaqNN8Z2K18e0.htm,三级甲等
广东,广州,440100,中山大学附属六院,http://www.haodf.com/hospital/DE4roiYGYZwEKp3XIhpq-4h0m.htm,三级甲等
广东,广州,440100,中山大学附属六院,http://www.haodf.com/hospital/DE4roiYGYZwEKp3XIhpq-4h0m.htm,三级甲等
广东,佛山,440600,南海人民医院,http://www.haodf.com/hospital/DE4roiYGYZwEKEpHKRSoDWRPl.htm,三级甲等
广东,梅州,441400,梅州市人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hXLZljbt3pIpm0.htm,三级甲等
广东,东莞,441900,东莞东华医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hmjDjfh42XHZ0l.htm,三级甲等
广东,东莞,441900,东莞东华医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hmjDjfh42XHZ0l.htm,三级甲等
广东,汕头,440500,汕头大学附属医院,http://www.haodf.com/hospital/DE4roiYGYZwEKnUz-mzZSmmxP.htm,三级甲等
广东,汕头,440500,汕头市中心医院,http://www.haodf.com/hospital/DE4roiYGYZwEKI2LHUopZaUWW.htm,三级甲等
广东,深圳,440300,福田医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hmLwWkcw-2p57V.htm,三级
广东,深圳,440300,福田医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hmLwWkcw-2p57V.htm,三级
广东,江门,440700,江门市五邑中医院,http://www.haodf.com/hospital/DE4roiYGYZwEhEOyZJ9SvRJb8.htm,三级甲等
广东,茂名,440900,高州市人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXxolHcTieBvzKOb.htm,二级甲等
广东,佛山,440600,佛山市第一人民医院,http://www.haodf.com/hospital/DE4roiYGYZwXJO5IqlG3HelVn.htm,三级甲等
广东,广州,440100,广州中医药大学第一附属医院,http://www.haodf.com/hospital/DE4roiYGYZwXCoqNN8Z2K18e0.htm,三级甲等
广东,湛江,440800,广东医学院附属医院,http://www.haodf.com/hospital/DE4roiYGYZwExO3XIhpq-4h0m.htm,三级甲等
广东,佛山,440600,佛山市第二人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hmkZljbt3pIpm0.htm,三级甲等
广东,广州,440100,珠江医院,http://www.haodf.com/hospital/DE4roiYGYZwXCp3XIhpq-4h0m.htm,三级甲等
广东,广州,440100,珠江医院,http://www.haodf.com/hospital/DE4roiYGYZwXCp3XIhpq-4h0m.htm,三级甲等
广东,东莞,441900,东莞市人民医院,http://www.haodf.com/hospital/DE4roiYGYZwmKEOyZJ9SvRJb8.htm,三级甲等
广东,东莞,441900,东莞市人民医院,http://www.haodf.com/hospital/DE4roiYGYZwmKEOyZJ9SvRJb8.htm,三级甲等
广东,广州,440100,广医一院,http://www.haodf.com/hospital/DE4roiYGYZwXCI2LHUopZaUWW.htm,三级甲等
广东,广州,440100,广医一院,http://www.haodf.com/hospital/DE4roiYGYZwXCI2LHUopZaUWW.htm,三级甲等
广东,韶关,440200,粤北人民医院,http://www.haodf.com/hospital/DE4roiYGYZwEKabML76GGU71e.htm,三级甲等
广东,广州,440100,中山三院,http://www.haodf.com/hospital/DE4roiYGYZwXC25IqlG3HelVn.htm,三级甲等
广东,广州,440100,中山三院,http://www.haodf.com/hospital/DE4roiYGYZwXC25IqlG3HelVn.htm,三级甲等
广东,茂名,440900,茂名市人民医院,http://www.haodf.com/hospital/DE4roiYGYZwExEUz-mzZSmmxP.htm,三级甲等
广东,广州,440100,广医二院,http://www.haodf.com/hospital/DE4roiYGYZwXCEpHKRSoDWRPl.htm,三级甲等
广东,中山,442000,中山市人民医院,http://www.haodf.com/hospital/DE4roiYGYZwExbsp9b25Lgbma.htm,三级甲等
广东,中山,442000,中山市博爱医院,http://www.haodf.com/hospital/DE4rO-XCoLUXKpXMVWVmvC3uh7.htm,三级甲等
广东,中山,442000,中山市博爱医院,http://www.haodf.com/hospital/DE4rO-XCoLUXKpXMVWVmvC3uh7.htm,三级甲等
广东,广州,440100,广东省第二人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hXRwWkcw-2p57V.htm,三级甲等
广东,广州,440100,广东省第二人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0hXRwWkcw-2p57V.htm,三级甲等
广东,深圳,440300,深圳北大医院,http://www.haodf.com/hospital/DE4roiYGYZwEhp1YXfLKC7fiV.htm,三级甲等
广东,深圳,440300,南山医院,http://www.haodf.com/hospital/DE4rO-XCoLUmypIakhlkqINLVW.htm,三级甲等
广东,广州,440100,广州市第一人民医院,http://www.haodf.com/hospital/DE4roiYGYZwXxobML76GGU71e.htm,三级甲等
广东,广州,440100,暨南大学附属第一医院,http://www.haodf.com/hospital/DE4roiYGYZwXxIUz-mzZSmmxP.htm,三级甲等
广东,广州,440100,暨南大学附属第一医院,http://www.haodf.com/hospital/DE4roiYGYZwXxIUz-mzZSmmxP.htm,三级甲等
广东,惠州,441300,惠州中心医院,http://www.haodf.com/hospital/DE4roiYGYZwmypc2dcByMhc7g.htm,三级甲等
广东,深圳,440300,深圳市第二人民医院,http://www.haodf.com/hospital/DE4roiYGYZwExo1YXfLKC7fiV.htm,三级甲等
广东,广州,440100,广东省中医院,http://www.haodf.com/hospital/DE4roiYGYZwXCabML76GGU71e.htm,三级甲等
广东,广州,440100,广东省中医院,http://www.haodf.com/hospital/DE4roiYGYZwXCabML76GGU71e.htm,三级甲等
广东,广州,440100,中山一院,http://www.haodf.com/hospital/DE4roiYGYZwXiEUz-mzZSmmxP.htm,三级甲等
广东,广州,440100,中山一院,http://www.haodf.com/hospital/DE4roiYGYZwXiEUz-mzZSmmxP.htm,三级甲等
广东,广州,440100,中山二院,http://www.haodf.com/hospital/DE4roiYGYZwXCUrEpjdCy8jrf.htm,三级甲等
广东,广州,440100,中山二院,http://www.haodf.com/hospital/DE4roiYGYZwXCUrEpjdCy8jrf.htm,三级甲等
广东,深圳,440300,深圳市人民医院,http://www.haodf.com/hospital/DE4roiYGYZwXypsp9b25Lgbma.htm,三级甲等
广东,广州,440100,广东省人民医院,http://www.haodf.com/hospital/DE4roiYGYZwXxnpHKRSoDWRPl.htm,三级甲等
广东,广州,440100,广东省人民医院,http://www.haodf.com/hospital/DE4roiYGYZwXxnpHKRSoDWRPl.htm,三级甲等
广东,广州,440100,广州南方医院,http://www.haodf.com/hospital/DE4roiYGYZwXCO1YXfLKC7fiV.htm,三级甲等
广西,桂林,450300,桂林市第三人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCaElfmw7E-sSlj.htm,二级甲等
广西,来宾,451300,忻城县人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUmKaEMVWVmvC3uh7.htm,二级甲等
广西,南宁,450100,南宁市第五人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0JpXYw1mnSzFYx4.htm,二级甲等
广西,柳州,450200,广西龙泉山医院,http://www.haodf.com/hospital/DE4rO-XCoLUX-qq3Urabz6vEQg.htm,三级甲等
广西,钦州,450700,钦州市中医院,http://www.haodf.com/hospital/DE4rO-XCoLUmKoNQ4wkiNDMHtx.htm,三级甲等
广西,梧州,450400,梧州市中西医结合医院,http://www.haodf.com/hospital/DE4rO-XCoLUXhpWztx00uSYNw1.htm,二级甲等
广西,贺州,451100,贺州市人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCpOnjfh42XHZ0l.htm,二级甲等
广西,南宁,450100,南宁社会福利医院,http://www.haodf.com/hospital/DE4rO-XCoLU0Jpm0h7UcoLDoWk.htm,二级
广西,玉林,450900,玉林骨科医院,http://www.haodf.com/hospital/DE4roiYGYZwIz5DG6rsvdwrU4.htm,三级甲等
广西,南宁,450100,广西骨伤医院,http://www.haodf.com/hospital/DE4rO-XCoLUmKolHcTieBvzKOb.htm,三级
广西,南宁,450100,广西医科大口腔医院,http://www.haodf.com/hospital/DE4roiYGYZwIHsDG6rsvdwrU4.htm,三级甲等
广西,南宁,450100,南宁市红十字会医院,http://www.haodf.com/hospital/DE4rO-XCoLUXiaYLPQrVFGoqUr.htm,二级甲等
广西,南宁,450100,南宁市第二人民医院,http://www.haodf.com/hospital/DE4roiYGYZwIHrVD2kvYsPktj.htm,三级甲等
广西,南宁,450100,南宁市第九人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXhUYLPQrVFGoqUr.htm,二级甲等
广西,北海,450500,北海市第二人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCpn0h7UcoLDoWk.htm,二级甲等
广西,贺州,451100,贺州市中医院,http://www.haodf.com/hospital/DE4rO-XCoLUm-UaakhlkqINLVW.htm,三级甲等
广西,南宁,450100,广西江滨医院,http://www.haodf.com/hospital/DE4rO-XCoLUXhpNQ4wkiNDMHtx.htm,三级
广西,柳州,450200,柳州市肿瘤医院,http://www.haodf.com/hospital/DE4rO-XCoLUmKanlfmw7E-sSlj.htm,二级甲等
广西,河池,451200,河池市第一人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUmKamReRtJXK298J.htm,三级
广西,南宁,450100,南宁市第三人民医院,http://www.haodf.com/hospital/DE4rO-XCoLU0J323Urabz6vEQg.htm,三级
广西,南宁,450100,广西妇幼保健院,http://www.haodf.com/hospital/DE4rO-XCoLU0jqpqaOQhHsdycT.htm,三级甲等
广西,桂林,450300,桂林市中医院,http://www.haodf.com/hospital/DE4roiYGYZwIQ3VD2kvYsPktj.htm,三级甲等
广西,桂林,450300,桂林市中医院,http://www.haodf.com/hospital/DE4roiYGYZwIQ3VD2kvYsPktj.htm,三级甲等
广西,梧州,450400,梧州市人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXhUmlfmw7E-sSlj.htm,三级
广西,玉林,450900,北流市人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXCpIXx47TZMZ31t.htm,二级甲等
广西,南宁,450100,广西医科大肿瘤医院,http://www.haodf.com/hospital/DE4roiYGYZwIHcTKBtDEBxt8k.htm,三级甲等
广西,柳州,450200,柳州市妇幼保健院,http://www.haodf.com/hospital/DE4rO-XCoLUXhUWk8JOrYZEIRi.htm,三级甲等
广西,梧州,450400,梧州红十字会医院,http://www.haodf.com/hospital/DE4r0eJWGqZNZNxYy1suTUYX-4THvahP.htm,三级
广西,玉林,450900,玉林市红十字会医院,http://www.haodf.com/hospital/DE4rO-XCoLUXyOEmi88QpNK6eR.htm,三级
广西,河池,451200,河池市人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXha0Q4wkiNDMHtx.htm,三级甲等
广西,桂林,450300,桂林妇幼保健院,http://www.haodf.com/hospital/DE4r0eJWGqZNDQ8gLTzGRQ9C2br23VVO.htm,三级甲等
广西,南宁,450100,广西民族医院,http://www.haodf.com/hospital/DE4roiYGYZwIH3Fvoi5u5tiO7.htm,三级甲等
广西,桂林,450300,桂林市第二人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUXibIIQgjgKEL-rP.htm,三级甲等
广西,桂林,450300,桂林中西医结合医院,http://www.haodf.com/hospital/DE4rO-XCoLUXibaakhlkqINLVW.htm,三级
广西,梧州,450400,梧州工人医院,http://www.haodf.com/hospital/DE4roiYGYZwIz3vS30yF9V0wc.htm,三级甲等
广西,梧州,450400,梧州工人医院,http://www.haodf.com/hospital/DE4roiYGYZwIz3vS30yF9V0wc.htm,三级甲等
广西,桂林,450300,桂林市人民医院,http://www.haodf.com/hospital/DE4roiYGYZwIQ1Fvoi5u5tiO7.htm,三级甲等
广西,贵港,450800,贵港市人民医院,http://www.haodf.com/hospital/DE4rO-XCoLUmJrqccTieBvzKOb.htm,三级甲等
